,Brand_Family_Desc,region_desc,Gross_Sales,Advertisement_and_discount_cost,Transfer_Price_COGS,Distribution_cost_supply_chain,Distribution_cose_Sales_-_Region
21728,Something Special,Karnataka,0.0,,0.0,,
21729,Something Special,MP Chattisgarh Region,285250.0,35000.0,111901.65,1874.439,8196.5
21730,Something Special,MP Chattisgarh Region,228200.0,28000.0,97804.0,1416.52,8956.0
21731,Something Special,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,3464.36
21732,Something Special,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,-109721.84
21733,Something Special,Jharkhand & Orissa Region,0.0,12429.13,0.0,,3226.7
21734,Something Special,Jharkhand & Orissa Region,0.0,4384.9,0.0,,1394.87
21735,Something Special,"Goa, Daman & Gujarat",0.0,0.0,0.0,,3333.34
21736,Something Special,Delhi,420469.919999999,21118.0,163652.32,3442.634,150804.79
21737,Something Special,Delhi,0.0,0.0,0.0,,49094.6299999998
21738,Something Special,"Goa, Daman & Gujarat",0.0,0.0,0.0,,1666.67
21739,Something Special,"Goa, Daman & Gujarat",0.0,0.0,0.0,,1666.67
21740,Something Special,"Goa, Daman & Gujarat",0.0,-62284.0,0.0,,0.0
21741,Something Special,"Goa, Daman & Gujarat",0.0,20958.0,0.0,,0.0
21742,Something Special,"Goa, Daman & Gujarat",0.0,,0.0,,
21743,Something Special,Haryana Region,310849.0,70000.0,110150.6,1133.9195,40696.84
21744,Something Special,Haryana Region,88814.0,22350.0,31471.6,323.977,18630.82
21745,Something Special,Haryana Region,407819.9,111035.0,159114.0,1704.08744366,41989.83
21746,Something Special,HP & Uttarakhand Region,0.0,,0.0,,
21747,Something Special,HP & Uttarakhand Region,0.0,,0.0,,
21748,Something Special,HP & Uttarakhand Region,0.0,,0.0,,
21749,Something Special,Jharkhand & Orissa Region,0.0,,0.0,,
21750,Something Special,Karnataka,3619305.0,1164650.16,1598595.0,17236.65,79905.64
21751,Something Special,Karnataka,0.0,121000.0,0.0,,2934.0
21752,Something Special,Karnataka,0.0,82073.0,0.0,,63605.09
21753,Something Special,MP Chattisgarh Region,268950.0,30476.0,105507.27,1767.3282,9841.58
21754,Something Special,MP Chattisgarh Region,97800.0,-12780.0,38366.28,642.6648,2431.36
21755,Something Special,Jharkhand & Orissa Region,,-1.0,,,832.0
21756,Something Special,,,9500.0,,,2639.52
21757,Something Special,Telangana Region,,242013.0,,,68419.58
21758,Something Special,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",,0.0,,,236000.0
21759,Something Special,West Bengal & Sikkim,,0.0,,,416.67
21760,Something Special,Jharkhand & Orissa Region,,583.0,,,973.0
21761,Something Special,Jharkhand & Orissa Region,,0.0,,,833.2
21762,Something Special,,,22300.0,,,2538.02
21763,Something Special,,,8000.0,,,2518.79
21764,Something Special,Uttar Pradesh Region,,-921034.55,,,72916.67
21765,Something Special,"Goa, Daman & Gujarat",,7350.0,,,0.0
21766,Something Special,HP & Uttarakhand Region,,0.0,,,2999.35
21767,Something Special,HP & Uttarakhand Region,,0.0,,,5203.2
21768,Something Special,Jharkhand & Orissa Region,,0.0,,,5334.0
21769,Something Special,Karnataka,,223642.0,,,24229.92
21770,The Glenlivet,,,0.0,,,833.0
21771,The Glenlivet,Andhra Pradesh Region,,525.0,,,313.36
21772,The Glenlivet,,,20000.0,,,362946.0
21773,The Glenlivet,,,0.0,,,1818.2
21774,The Glenlivet,"Goa, Daman & Gujarat",,39542.0,,,3333.34
21775,The Glenlivet,,,0.0,,,6666.67
21776,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,10000.0
21777,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,50000.0
21778,The Glenlivet,Punjab Region,,0.0,,,833.34
21779,The Glenlivet,Jharkhand & Orissa Region,,2275.0,,,1425.06
21780,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,14638.0
21781,The Glenlivet,Punjab Region,,800000.0,,,33334.0
21782,The Glenlivet,Rajasthan,,0.0,,,5385.0
21783,The Glenlivet,Telangana Region,,0.0,,,2.66
21784,The Glenlivet,West Bengal & Sikkim,,0.0,,,263.27
21785,The Glenlivet,Telangana Region,,0.0,,,0.22
21786,The Glenlivet,,,0.0,,,11832.75
21787,The Glenlivet,Jharkhand & Orissa Region,,2339.0,,,920.0
21788,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,4177.0
21789,The Glenlivet,Punjab Region,,0.0,,,20000.0
21790,The Glenlivet,Telangana Region,,0.0,,,122.85
21791,The Glenlivet,Telangana Region,,0.0,,,-2.89
21792,The Glenlivet,Telangana Region,,-8000.0,,,9319.38
21793,The Glenlivet,Punjab Region,,0.0,,,30000.0
21794,The Glenlivet,MP Chattisgarh Region,,0.0,,,27273.0
21795,The Glenlivet,"Goa, Daman & Gujarat",,20625.0,,,3333.34
21796,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,10000.0
21797,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,50000.0
21798,The Glenlivet,Jharkhand & Orissa Region,,960.0,,,1039.67
21799,The Glenlivet,Telangana Region,,0.0,,,-2.66
21800,The Glenlivet,Uttar Pradesh Region,,19800.0,,,0.0
21801,The Glenlivet,Jharkhand & Orissa Region,,0.0,,,10472.0
21802,The Glenlivet,,,0.0,,,834.0
21803,The Glenlivet,Andhra Pradesh Region,,5203.8,,,2159.56
21804,The Glenlivet,MP Chattisgarh Region,,0.0,,,150000.0
21805,The Glenlivet,,,-5000.0,,,372.0
21806,The Glenlivet,,,-251484.72,,,0.0
21807,The Glenlivet,"Goa, Daman & Gujarat",,147479.0,,,13333.34
21808,The Glenlivet,"Goa, Daman & Gujarat",,4756.0,,,0.0
21809,The Glenlivet,,,0.0,,,1666.67
21810,The Glenlivet,"Goa, Daman & Gujarat",0.0,36374.0,0.0,,4166.67
21811,The Glenlivet,"Goa, Daman & Gujarat",0.0,-257593.0,0.0,,1666.67
21812,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21813,The Glenlivet,"Goa, Daman & Gujarat",0.0,4000.0,0.0,,0.0
21814,The Glenlivet,"Goa, Daman & Gujarat",0.0,10800.0,0.0,,0.0
21815,The Glenlivet,"Goa, Daman & Gujarat",0.0,30000.0,0.0,,0.0
21816,The Glenlivet,"Goa, Daman & Gujarat",900000.0,116005.0,372050.0,15649.995,0.0
21817,The Glenlivet,"Goa, Daman & Gujarat",195300.0,31624.0,72736.95,5001.3,0.0
21818,The Glenlivet,"Goa, Daman & Gujarat",0.0,8000.0,0.0,,0.0
21819,The Glenlivet,"Goa, Daman & Gujarat",0.0,-1811.0,0.0,,0.0
21820,The Glenlivet,HP & Uttarakhand Region,0.0,20000.0,0.0,,0.0
21821,The Glenlivet,HP & Uttarakhand Region,2700000.0,233000.0,943425.0,50013.0,0.0
21822,The Glenlivet,HP & Uttarakhand Region,0.0,0.0,0.0,,222.22
21823,The Glenlivet,HP & Uttarakhand Region,0.0,0.0,0.0,,222.22
21824,The Glenlivet,HP & Uttarakhand Region,0.0,,0.0,,
21825,The Glenlivet,HP & Uttarakhand Region,0.0,,0.0,,
21826,The Glenlivet,HP & Uttarakhand Region,260400.0,0.0,110012.0,6259.998,222.22
21827,The Glenlivet,Jharkhand & Orissa Region,92703.0,6000.0,45486.0,1000.26,5836.0
21828,The Glenlivet,Jharkhand & Orissa Region,0.0,0.0,0.0,,19143.0
21829,The Glenlivet,Jharkhand & Orissa Region,0.0,0.0,0.0,,19130.0
21830,The Glenlivet,Jharkhand & Orissa Region,0.0,,0.0,,
21831,The Glenlivet,Punjab Region,0.0,0.0,0.0,,10000.0
21832,The Glenlivet,Punjab Region,0.0,0.0,0.0,,20000.0
21833,The Glenlivet,Punjab Region,0.0,0.0,0.0,,5000.0
21834,The Glenlivet,Punjab Region,5112000.0,1488750.0,1771542.5,95024.7,5000.0
21835,The Glenlivet,Punjab Region,0.0,-1822500.0,0.0,,10000.0
21836,The Glenlivet,Punjab Region,0.0,,0.0,,
21837,The Glenlivet,Punjab Region,2593500.0,740125.0,1011409.58,53847.33,10000.0
21838,The Glenlivet,Punjab Region,0.0,,0.0,,
21839,The Glenlivet,MP Chattisgarh Region,3150108.75,302100.0,1895250.0,41677.5,27250.3
21840,The Glenlivet,MP Chattisgarh Region,0.0,0.0,0.0,,25000.0
21841,The Glenlivet,MP Chattisgarh Region,0.0,,0.0,,
21842,The Glenlivet,MP Chattisgarh Region,0.0,27000.0,0.0,,25000.0
21843,The Glenlivet,MP Chattisgarh Region,0.0,,0.0,,
21844,The Glenlivet,,0.0,,,,
21845,The Glenlivet,,0.0,,,,
21846,The Glenlivet,,0.0,,0.0,,
21847,The Glenlivet,,0.0,,,,
21848,The Glenlivet,"Goa, Daman & Gujarat",1109505.95,48217.0,530670.0,11669.7,3333.31
21849,The Glenlivet,"Goa, Daman & Gujarat",0.0,176624.98,0.0,,6666.61
21850,The Glenlivet,"Goa, Daman & Gujarat",0.0,52575.0,0.0,,8333.28
21851,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21852,The Glenlivet,MP Chattisgarh Region,1501280.85,346216.33,780146.724,18363.704133,261407.0
21853,The Glenlivet,ASS ARP MEG TRI MZR,733924.75,96250.0,379050.0,8335.5,18306.65
21854,The Glenlivet,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,4590.1
21855,The Glenlivet,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,6250.0
21856,The Glenlivet,Jharkhand & Orissa Region,2558094.0,177152.01,1334256.0,29340.96,30903.0
21857,The Glenlivet,Jharkhand & Orissa Region,7819628.25,305704.0,4825591.0,84196.9731,68992.0
21858,The Glenlivet,Jharkhand & Orissa Region,0.0,,0.0,,
21859,The Glenlivet,Jharkhand & Orissa Region,0.0,,0.0,,
21860,The Glenlivet,Punjab Region,0.0,0.0,0.0,,20000.0
21861,The Glenlivet,Punjab Region,0.0,,0.0,,
21862,The Glenlivet,MP Chattisgarh Region,195200.2,72000.0,117239.5,3334.2,25084.5
21863,The Glenlivet,MP Chattisgarh Region,488000.5,0.0,293098.75,8335.5,27483.0
21864,The Glenlivet,MP Chattisgarh Region,0.0,,0.0,,
21865,The Glenlivet,,0.0,,,,
21866,The Glenlivet,,,,,33342.0,
21867,The Glenlivet,,2800700.0,,,,
21868,The Glenlivet,,0.0,,,,
21869,The Glenlivet,,0.0,,0.0,,
21870,The Glenlivet,,0.0,,0.0,,
21871,The Glenlivet,,0.0,,0.0,,
21872,The Glenlivet,,0.0,,,,
21873,The Glenlivet,,0.0,,,,
21874,The Glenlivet,"Goa, Daman & Gujarat",2816862.09,282652.0,1329202.0,29674.38,23.1
21875,The Glenlivet,"Goa, Daman & Gujarat",0.0,-2952.0,0.0,,3333.31
21876,The Glenlivet,Maharashtra,1914763.14,441221.0,1090370.4,25665.9918,593.0
21877,The Glenlivet,MP Chattisgarh Region,0.0,,0.0,,
21878,The Glenlivet,MP Chattisgarh Region,20382328.0,2607930.0,9147740.0,201385.68,3863525.55999999
21879,The Glenlivet,MP Chattisgarh Region,3613604.0,211282.0,1622334.0,35675.94,595590.939999997
21880,The Glenlivet,MP Chattisgarh Region,11662476.0,1144000.0,4341386.0,95691.54,2173664.45
21881,The Glenlivet,MP Chattisgarh Region,26078213.98,427273.0,11486879.87,200423.225967,5789139.79
21882,The Glenlivet,MP Chattisgarh Region,6764063.55000001,380000.0,2889016.153283,75614.515842,1509586.37
21883,The Glenlivet,MP Chattisgarh Region,1344621.0,86000.0,792580.73,14337.06,136339.22
21884,The Glenlivet,MP Chattisgarh Region,665340.0,52000.0,304822.7,8668.92,116994.08
21885,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21886,The Glenlivet,Haryana Region,0.0,,0.0,,
21887,The Glenlivet,Haryana Region,520800.0,197508.75,218338.166677,9702.9969,0.0
21888,The Glenlivet,Haryana Region,0.0,,0.0,,
21889,The Glenlivet,Haryana Region,14310000.0,4213500.0,5000152.5,265068.9,0.0
21890,The Glenlivet,Haryana Region,1080000.0,360000.00999999,377370.0,20005.2,0.0
21891,The Glenlivet,Haryana Region,25074000.0,4125000.0,9648496.66759,867009.723,0.0
21892,The Glenlivet,Haryana Region,2213400.0,388450.0,824352.1,56681.4,0.0
21893,The Glenlivet,Haryana Region,0.0,0.4900000002,0.0,,0.0
21894,The Glenlivet,Haryana Region,8137500.0,1428125.0,3437875.0,195624.9375,0.0
21895,The Glenlivet,,191019.08,40000.0,93080.4,2190.9993,2583.0
21896,The Glenlivet,,0.0,,0.0,,
21897,The Glenlivet,Rajasthan,2868076.2,133779.0,1667820.0,36676.2,25741.21
21898,The Glenlivet,Rajasthan,0.0,-2155391.0,0.0,,28949.3
21899,The Glenlivet,Rajasthan,0.0,505971.0,0.0,,-106102.07
21900,The Glenlivet,Rajasthan,22203508.12,709193.0,13972089.132777,522396.8331,45584.09
21901,The Glenlivet,Rajasthan,3035718.0,-1986.0,1866423.6,30007.8,24216.39
21902,The Glenlivet,Rajasthan,0.0,0.0,0.0,,2711.32
21903,The Glenlivet,Rajasthan,6937229.2,243211.0,3856188.0,90769.971,17187.34
21904,The Glenlivet,Rajasthan,0.0,316458.0,0.0,,21565.71
21905,The Glenlivet,West Bengal & Sikkim,0.0,14400.0,0.0,,4687.5
21906,The Glenlivet,West Bengal & Sikkim,0.0,2400.0,0.0,,4687.5
21907,The Glenlivet,West Bengal & Sikkim,0.0,9600.0,0.0,,0.0
21908,The Glenlivet,West Bengal & Sikkim,0.0,0.0,0.0,,47.0
21909,The Glenlivet,West Bengal & Sikkim,0.0,,0.0,,
21910,The Glenlivet,Telangana Region,0.0,,0.0,,
21911,The Glenlivet,Telangana Region,0.0,935083.0,0.0,,15722.76
21912,The Glenlivet,Telangana Region,1150088.4,569767.0,817910.31,19671.78,2561.36
21913,The Glenlivet,Telangana Region,13035854.8,-465.0,8675723.0,246730.8,34700.31
21914,The Glenlivet,Telangana Region,0.0,0.0,0.0,,46904.61
21915,The Glenlivet,Haryana Region,0.0,,0.0,,
21916,The Glenlivet,Haryana Region,0.0,,0.0,,
21917,The Glenlivet,Haryana Region,0.0,,0.0,,
21918,The Glenlivet,Haryana Region,18000000.0,5300000.0,6289500.0,333420.0,0.0
21919,The Glenlivet,Haryana Region,92700000.0,22917500.0,38321150.0,1611949.485,0.0
21920,The Glenlivet,Haryana Region,0.0,,0.0,,
21921,The Glenlivet,Haryana Region,11241859.57,4788484.64,4387338.9129,232503.7686,0.0
21922,The Glenlivet,Haryana Region,2669100.0,1083322.5,1127623.0,64164.9795,0.0
21923,The Glenlivet,Haryana Region,0.0,,0.0,,
21924,The Glenlivet,HP & Uttarakhand Region,0.0,,0.0,,
21925,The Glenlivet,HP & Uttarakhand Region,0.0,0.0,0.0,,222.22
21926,The Glenlivet,HP & Uttarakhand Region,845999.1,70755.0,326411.866698,29421.9906,222.22
21927,The Glenlivet,HP & Uttarakhand Region,0.0,,0.0,,
21928,The Glenlivet,HP & Uttarakhand Region,520800.0,0.0,220024.0,12519.996,222.22
21929,The Glenlivet,Jharkhand & Orissa Region,-118452.8,7000.0,-58070.46,-1276.9986,8670.0
21930,The Glenlivet,Jharkhand & Orissa Region,2272132.5,153375.0,1345425.0,23474.9925,40465.0
21931,The Glenlivet,Jharkhand & Orissa Region,0.0,0.0,0.0,,54999.0
21932,The Glenlivet,Jharkhand & Orissa Region,0.0,7500.0,0.0,,5901.0
21933,The Glenlivet,Jharkhand & Orissa Region,0.0,0.0,0.0,,60000.0
21934,The Glenlivet,Jharkhand & Orissa Region,0.0,0.0,0.0,,5000.0
21935,The Glenlivet,Punjab Region,0.0,0.0,0.0,,833.33
21936,The Glenlivet,"Goa, Daman & Gujarat",158500.85,2378.0,75810.0,1667.1,3924.0
21937,The Glenlivet,"Goa, Daman & Gujarat",0.0,-22000.0,0.0,,0.0
21938,The Glenlivet,"Goa, Daman & Gujarat",0.0,173441.0,0.0,,5221.27
21939,The Glenlivet,"Goa, Daman & Gujarat",545089.5,8177.0,251145.99999,9389.997,4409.94
21940,The Glenlivet,"Goa, Daman & Gujarat",0.0,12555.0,0.0,,2020.33
21941,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21942,The Glenlivet,"Goa, Daman & Gujarat",0.0,0.0,0.0,,1548.67
21943,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21944,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21945,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21946,The Glenlivet,"Goa, Daman & Gujarat",0.0,544615.0,0.0,,0.0
21947,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21948,The Glenlivet,Haryana Region,1831200.0,694466.25,844106.9,36342.78,0.0
21949,The Glenlivet,Haryana Region,0.0,,0.0,,
21950,The Glenlivet,Haryana Region,0.0,,0.0,,
21951,The Glenlivet,Haryana Region,0.0,,0.0,,
21952,The Glenlivet,Haryana Region,24494400.0,8154400.0,8541141.0,454118.04,0.0
21953,The Glenlivet,Haryana Region,22905000.0,11220475.0,7966700.0,425110.5,0.0
21954,The Glenlivet,Haryana Region,12924000.0,3174340.0,5307913.33334,225359.928,0.0
21955,The Glenlivet,Haryana Region,0.0,,0.0,,
21956,The Glenlivet,Haryana Region,520800.0,91400.0,193965.2,13336.8,0.0
21957,The Glenlivet,Punjab Region,0.0,,0.0,,
21958,The Glenlivet,Punjab Region,2095800.0,636250.0,836034.2,38343.3,20000.0
21959,The Glenlivet,Punjab Region,0.0,78400.0,0.0,,30000.0
21960,The Glenlivet,Punjab Region,0.0,4241803.0,0.0,,33334.0
21961,The Glenlivet,,575469.38,60400.0,257754.0,5668.14,1726.0
21962,The Glenlivet,,0.0,61843.0,0.0,,1834.0
21963,The Glenlivet,,940447.78,114890.0,484352.99999,8763.9972,5207.0
21964,The Glenlivet,,0.0,24221.0,0.0,,5301.72
21965,The Glenlivet,,0.0,,0.0,,
21966,The Glenlivet,,218307.52,25000.0,93791.6,2667.36,833.0
21967,The Glenlivet,Delhi,0.0,,0.0,,
21968,The Glenlivet,"Goa, Daman & Gujarat",475502.55,12014.51,227430.0,5001.3,4513.34
21969,The Glenlivet,"Goa, Daman & Gujarat",158500.85,13378.44,75810.0,1667.1,7497.99
21970,The Glenlivet,"Goa, Daman & Gujarat",0.0,-1.0,0.0,,3333.27
21971,The Glenlivet,"Goa, Daman & Gujarat",0.0,0.0,0.0,,2257.0
21972,The Glenlivet,"Goa, Daman & Gujarat",0.0,13000.0,0.0,,1756.67
21973,The Glenlivet,"Goa, Daman & Gujarat",0.0,2500.0,0.0,,1784.67
21974,The Glenlivet,"Goa, Daman & Gujarat",0.0,25018.0,0.0,,1902.67
21975,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21976,The Glenlivet,"Goa, Daman & Gujarat",22169097.5,3114848.0,11543336.0,255733.14,4583.34
21977,The Glenlivet,"Goa, Daman & Gujarat",0.0,481399.0,0.0,,0.0
21978,The Glenlivet,"Goa, Daman & Gujarat",0.0,118045.0,0.0,,0.0
21979,The Glenlivet,"Goa, Daman & Gujarat",3444582.0,5850.0,1623405.0,23474.9925,0.0
21980,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21981,The Glenlivet,"Goa, Daman & Gujarat",720000.0,145600.0,251580.0,13336.8,0.0
21982,The Glenlivet,"Goa, Daman & Gujarat",0.0,81000.0,0.0,,0.0
21983,The Glenlivet,"Goa, Daman & Gujarat",0.0,0.0,0.0,,258750.0
21984,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21985,The Glenlivet,"Goa, Daman & Gujarat",260400.0,134832.0,96982.6,6668.4,0.0
21986,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21987,The Glenlivet,"Goa, Daman & Gujarat",131363.15,21898.0,66486.0,1564.9995,3333.34
21988,The Glenlivet,Delhi,0.0,,0.0,,
21989,The Glenlivet,Delhi,4141200.0,728964.0,1907257.4,61349.28,0.0
21990,The Glenlivet,Delhi,0.0,,0.0,,
21991,The Glenlivet,Delhi,8892000.0,7524097.16,3107013.0,164709.48,0.0
21992,The Glenlivet,Delhi,0.0,0.0,0.0,,1903708.0
21993,The Glenlivet,Delhi,5798239.56,3340350.76,2159511.5542,148485.2628,84000.0
21994,The Glenlivet,Delhi,0.0,0.0,0.0,,42000.0
21995,The Glenlivet,Delhi,210000.0,28000.0,89380.66667,3129.999,0.0
21996,The Glenlivet,Delhi,170100.0,26497.0,72193.333335,3129.999,0.0
21997,The Glenlivet,"Goa, Daman & Gujarat",0.0,402673.39,0.0,,0.0
21998,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
21999,The Glenlivet,"Goa, Daman & Gujarat",33600.0,,15488.2,666.84,
22000,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
22001,The Glenlivet,"Goa, Daman & Gujarat",450000.0,56000.0,157237.5,8335.5,0.0
22002,The Glenlivet,"Goa, Daman & Gujarat",900000.0,178727.0,314475.0,16671.0,0.0
22003,The Glenlivet,"Goa, Daman & Gujarat",540000.0,182876.0,223230.0,9389.997,0.0
22004,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
22005,The Glenlivet,"Goa, Daman & Gujarat",0.0,22661.0,0.0,,0.0
22006,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
22007,The Glenlivet,"Goa, Daman & Gujarat",0.0,,0.0,,
22008,The Glenlivet,"Goa, Daman & Gujarat",0.0,80727.0,0.0,,6714.89
22009,The Glenlivet,"Goa, Daman & Gujarat",131363.15,,58619.75,1667.1,
22010,The Glenlivet,"Goa, Daman & Gujarat",0.0,7952.0,0.0,,0.0
22011,The Glenlivet,Delhi,0.0,,0.0,,
22012,The Glenlivet,Delhi,18810000.0,8582554.66999999,6572527.5,348423.9,0.0
22013,The Glenlivet,Delhi,66492000.0,24048870.0,23233413.0,1231653.48,0.0
22014,The Glenlivet,Delhi,126000.0,23333.0,48614.533338,4381.9986,0.0
22015,The Glenlivet,Delhi,36000.0,6667.0,13889.866668,1251.9996,0.0
22016,The Glenlivet,Delhi,3906000.0,1506594.0,1454739.0,100026.0,170472.0
22017,The Glenlivet,Delhi,13150200.0,3879210.0,4897621.3,336754.2,0.0
22018,The Glenlivet,Telangana Region,0.0,47317.0,0.0,,122.96
22019,The Glenlivet,Telangana Region,481005.539999999,0.0,379878.66,3000.78,491.15
22020,The Glenlivet,Telangana Region,10247265.0,577870.0,6822900.0,150039.0,-2092.38
22021,The Glenlivet,Telangana Region,0.0,96820.0,0.0,,35017.68
22022,The Glenlivet,Telangana Region,3828937.5,637470.0,3110706.0,50013.0,10077.0
22023,The Glenlivet,Telangana Region,0.0,14320.0,0.0,,635.06
22024,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
22025,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
22026,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",1476000.0,478566.0,610162.0,25665.9918,3850.0
22027,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
22028,The Glenlivet,,0.0,0.0,0.0,,856.92
22029,The Glenlivet,,0.0,0.0,0.0,,2500.0
22030,The Glenlivet,,0.0,0.0,0.0,,2500.0
22031,The Glenlivet,Rajasthan,0.0,,0.0,,
22032,The Glenlivet,Rajasthan,0.0,,0.0,,
22033,The Glenlivet,Rajasthan,14896962.0,1376970.0,9097200.0,200052.0,49452.35
22034,The Glenlivet,Rajasthan,1075185.5,77750.0,586197.5,16671.0,19202.42
22035,The Glenlivet,Rajasthan,3945936.1,0.0,2211034.0,50079.984,7476.2
22036,The Glenlivet,West Bengal & Sikkim,596660.0,19600.0,358780.0,6259.998,0.0
22037,The Glenlivet,West Bengal & Sikkim,0.0,,0.0,,
22038,The Glenlivet,Punjab Region,5040000.0,1498000.0,1761060.0,93357.6,10000.0
22039,The Glenlivet,Punjab Region,18810000.0,3400000.0,7689033.33335,328649.895,16667.0
22040,The Glenlivet,Punjab Region,15300000.0,1450000.0,5903193.3339,532099.83,16667.0
22041,The Glenlivet,Punjab Region,520800.0,132500.0,193965.2,13336.8,20000.0
22042,The Glenlivet,Punjab Region,0.0,0.0,0.0,,30000.0
22043,The Glenlivet,,677022.799999999,42400.0,303240.0,6668.4,1765.0
22044,The Glenlivet,,1109703.48,9400.0,485184.0,11002.86,5000.0
22045,The Glenlivet,,0.0,-4404.0,0.0,,5000.0
22046,The Glenlivet,,136442.2,15000.0,58619.75,1667.1,901.0
22047,The Glenlivet,Jharkhand & Orissa Region,0.0,618420.0,0.0,,49769.06
22048,The Glenlivet,Jharkhand & Orissa Region,512103.0,-9996.66,311070.6,5001.3,3971.88
22049,The Glenlivet,Jharkhand & Orissa Region,0.0,-937.5,0.0,,1027.06
22050,The Glenlivet,Jharkhand & Orissa Region,0.0,8683.24,0.0,,1493.85
22051,The Glenlivet,Jharkhand & Orissa Region,0.0,6184.0,0.0,,778.0
22052,The Glenlivet,Punjab Region,0.0,0.0,0.0,,20000.0
22053,The Glenlivet,Punjab Region,1474200.0,219750.0,679045.8,23005.98,30000.0
22054,The Glenlivet,Punjab Region,945000.0,52250.0,395284.16675,7824.9975,33334.0
22055,The Glenlivet,Punjab Region,0.0,0.0,0.0,,33334.0
22056,The Glenlivet,Punjab Region,3600000.0,1070000.0,1257900.0,66684.0,10000.0
22057,The Glenlivet,Jharkhand & Orissa Region,6540581.25,151847.0,4036275.0,70424.9775,81193.0
22058,The Glenlivet,West Bengal & Sikkim,1469567.7,828801.0,910817.4,23339.4,0.0
22059,The Glenlivet,West Bengal & Sikkim,1562400.0,0.0,581895.6,40010.4,254.78
22060,The Glenlivet,West Bengal & Sikkim,9450000.0,,4022130.00015,140849.955,
22061,The Glenlivet,Uttar Pradesh Region,1953000.0,640280.0,825090.0,46949.985,42334.0
22062,The Glenlivet,Uttar Pradesh Region,0.0,9696.0,0.0,,42334.0
22063,The Glenlivet,West Bengal & Sikkim,0.0,,0.0,,
22064,The Glenlivet,West Bengal & Sikkim,22500000.0,2515800.0,7861875.0,416775.0,5707.55
22065,The Glenlivet,West Bengal & Sikkim,6750000.0,12598161.15,2604350.00025,234749.925,2112.0
22066,The Glenlivet,West Bengal & Sikkim,0.0,,0.0,,
22067,The Glenlivet,West Bengal & Sikkim,0.0,,0.0,,
22068,The Glenlivet,HP & Uttarakhand Region,0.0,,0.0,,
22069,The Glenlivet,Uttar Pradesh Region,0.0,4200.0,0.0,,7727.27
22070,The Glenlivet,Uttar Pradesh Region,0.0,,0.0,,
22071,The Glenlivet,Uttar Pradesh Region,0.0,0.0,0.0,,21167.0
22072,The Glenlivet,Uttar Pradesh Region,21600000.0,5937427.44,7547400.0,400104.0,30909.08
22073,The Glenlivet,Uttar Pradesh Region,0.0,3264532.69,0.0,,30909.08
22074,The Glenlivet,Uttar Pradesh Region,7200000.0,2912204.4,2976400.0,125199.96,105835.0
22075,The Glenlivet,Uttar Pradesh Region,2772000.0,-654185.420000001,1069519.733436,96403.9692,105835.0
22076,The Glenlivet,Uttar Pradesh Region,14154000.0,4246062.50999999,5770060.08,224725.08,7727.27
22077,The Glenlivet,Uttar Pradesh Region,0.0,7567408.58999999,0.0,,7727.27
22078,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,0.0,0.0,,5955.0
22079,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",1159969.57,278121.0,491360.43134,24047.782317,6276.0
22080,The Glenlivet,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
